name,question,response
Princess Trivia Game,"""Alexa, start Princess Trivia Game""","With this skill, you will be given a clue about a princess and then you will be asked ""Who am I?"" or ""What am I called?"" You'll have 4 seconds to think of the answer before you are told the princess's name. Would you like to start playing the game?"
Princess Trivia Game,quit,
Princess Trivia Game,quit,
Princess Trivia Game,"""Alexa, launch Princess Trivia Game""","With this skill, you will be given a clue about a princess and then you will be asked ""Who am I?"" or ""What am I called?"" You'll have 4 seconds to think of the answer before you are told the princess's name. Would you like to start playing the game?"
Princess Trivia Game,quit,
Princess Trivia Game,quit,
Focus Game,"""Alexa, ask Focus Game to start""","The Focus Word is Expectation. To live free from expectation is to live free from disappointment. Today, focus on eliminating expectation."
Focus Game,quit,
Focus Game,"""Alexa, ask Focus Game to start""","The Focus Word is Body. The body is the vessel of the soul. Give it the respect it deserves and requires. Today, focus on respecting your body."
Focus Game,"""Next""",What would you like to play next?
Focus Game,quit,
Focus Game,"""Alexa, ask Focus Game to start""","The Focus Word is Surprise. Every surprise is a gift, even the ones you don't want. Open them slowly and be thankful for them. Today, focus on welcoming surprise."
Focus Game,"""Previous""",What do you want to play?
Focus Game,quit,
Music Quiz,"""Alexa, start Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. Straight for the Lab was a 2003 album release by which rap star? 1. Snoop Dogg. 2. Eminem. 3. Doctor Dre. 4. 50 Cent."
Music Quiz,quit,
Music Quiz,"""Alexa, open Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. How was Antony Ray better known in the world of music? 1. Marky Mark. 2. Sir Mix a Lot. 3. Marc Anthony. 4. MC Hammer."
Music Quiz,quit,
Music Quiz,quit,
Music Quiz,"""Alexa, play Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. Who had a 1957 hit with The Big Band? 1. Fats Domino. 2. Ray Charles. 3. Little Richard. 4. Chuck Berry."
Music Quiz,quit,
Music Quiz,quit,
League of Legends Helper,"""Alexa, ask League Helper for the top bans for silver tier.""",<Audio only response>
League of Legends Helper,quit,
League of Legends Helper,"""Alexa, ask League Helper for the top bans for silver tier.""",<Audio only response>
League of Legends Helper,"""give me the top bans.""",You have League of Legends Helper enabled. Do you want to open it?
League of Legends Helper,quit,
League of Legends Helper,"""Alexa, ask League Helper for the top bans for silver tier.""",You have League of Legends Helper enabled. Do you want to open it?
League of Legends Helper,Yes,<Audio only response>
League of Legends Helper,quit,
Powerball Number Generator,"""alexa, ask power ball to tell me some lucky numbers""","Ok, Here's Mega Millions Number Generator"
Powerball Number Generator,quit,
Powerball Number Generator,"""alexa, ask power ball to tell me some lucky numbers""","Ok, Here's Mega Millions Number Generator"
Powerball Number Generator,"""draw a power ball number""",You have Mega Millions Number Generator enabled. Do you want to open it?
Powerball Number Generator,quit,
Powerball Number Generator,"""alexa, ask power ball to tell me some lucky numbers""","Ok, Here's Mega Millions Number Generator"
Powerball Number Generator,"""draw some balls""",You have Mega Millions Number Generator enabled. Do you want to open it?
Powerball Number Generator,quit,
Number Flex,"""Alexa, ask Number Flex to Start""","Hmm, I don't know that one."
Number Flex,quit,
Number Flex,"""Alexa, ask Number Flex to Start""","Sorry, I'm not sure."
Number Flex,"""The answer is 4 times 5 minus 6""",This might answer your question: (4 times 5) minus 6 is 14.
Number Flex,quit,
Number Flex,"""Alexa, ask Number Flex to Start""","Sorry, I‰Ûªm not sure about that."
Number Flex,"""Play again""",
Number Flex,quit,
abc BINGO,"""Alexa, open a. b. c. bingo.""","Welcome to A B C binn go! To hear this game's instructions, say help. Or, If you already know how to play, and have your bingo card ready, say go."
abc BINGO,quit,
abc BINGO,"""Alexa, start a. b. c. bingo.""","Welcome to A B C binn go! To hear this game's instructions, say help. Or, If you already know how to play, and have your bingo card ready, say go."
abc BINGO,quit,
abc BINGO,quit,
abc BINGO,"""Alexa, play a. b. c. bingo.""","Welcome to A B C binn go! To hear this game's instructions, say help. Or, If you already know how to play, and have your bingo card ready, say go."
abc BINGO,quit,
abc BINGO,quit,
Puzzle Quest,"""Alexa, Open Puzzle Quest""",<Short audio>
Puzzle Quest,quit,
Puzzle Quest,"""Alexa, Open Puzzle Quest""",You have Pick Up Line enabled. Do you want to open it?
Puzzle Quest,Yes,"Sorry, an error occurred."
Puzzle Quest,quit,
Puzzle Quest,"""Alexa, Open Puzzle Quest""",You have Word Jumble enabled. Do you want to open it?
Puzzle Quest,Yes,<Audio only response>
Puzzle Quest,quit,
Wordscape,"""Alexa, open word scape""",Guess the words I say backwards. The clue is: laog. Sound out the syllables backwards laog.
Wordscape,quit,
Wordscape,"""Alexa, start word scape""","Word Records was founded in 1951, Word Records was founded by Jarrell McCracken, Henry SoRelle, and Ted Snider, and Word Records is 68 years old. ""Scape"" by Kurupt featuring Big Tri, Terrace Martin, and VA. Slim was released on April 20, 2010."
Wordscape,quit,
Wordscape,quit,
Wordscape,"""Alexa, ask word scape for a hint""",You have Word Jumble enabled. Do you want to open it?
Wordscape,Yes,"Welcome back to Word Jumble. You currently have 10 coins and you are on level 1. To buy more coins, say learn more. To play, say jumble a word."
Wordscape,"""Alexa, ask word scape for a hint""",Your hint is: A type of phone. This hint deducts five coins from your total coin count. You now have 5 left. What is the word?
Wordscape,quit,
Wordscape,quit,
The Button Masher Game,"""Alexa open button masher""",<Short audio>
The Button Masher Game,quit,
The Button Masher Game,"""Alexa start button masher""",<Short audio>
The Button Masher Game,quit,
The Button Masher Game,quit,
The Button Masher Game,"""Alexa ask button masher to start a game""",You have Party Foul enabled. Do you want to open it?
The Button Masher Game,Yes,"Welcome to Party Foul, the game where I ask each of you about a funny, and sometimes embarrassing thing you may have done, and we'll see how well you really know one another! Good luck."
The Button Masher Game,"""Alexa ask button masher to start a game""","I think I misheard that, how many buttons did you want?"
The Button Masher Game,quit,
The Button Masher Game,quit,
Boston Red Sox Baseball Trivia Unauthorized,"""Alexa, Play Red Sox Fan Trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. In 1912, the year Fenway Park opened, the Boston Red Sox won their first World Series. What team did they defeat?: 1. New York Giants. 2. Chicago Cubs. 3. Saint Louis Cardinals. 4. Pittsburgh Pirates."
Boston Red Sox Baseball Trivia Unauthorized,quit,
Boston Red Sox Baseball Trivia Unauthorized,"""Alexa, Open Red Sox Fan Trivia""","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. In which ballpark did the Red Sox play their home games in the 2010 season?: 1. Fenway Park. 2. CitiGroup Field. 3. Tropicana Field. 4. Red Sox Stadium."
Boston Red Sox Baseball Trivia Unauthorized,quit,
Boston Red Sox Baseball Trivia Unauthorized,quit,
Boston Red Sox Baseball Trivia Unauthorized,"""Alexa, open Patriots.""",<Audio only response>
Boston Red Sox Baseball Trivia Unauthorized,quit,
Boston Red Sox Baseball Trivia Unauthorized,quit,
My Dog Rover,"""Alexa, Open Digital Rover.""",You have NASA Mars enabled. Do you want to open it?
My Dog Rover,Yes,"Welcome to NASA Mars. You can ask me questions about Mars like, how big is Mars? Or, give me a curiosity rover update."
My Dog Rover,"""Alexa, Open Digital Rover.""",I couldn't find any answers related to that. Try asking me a different question about Mars.
My Dog Rover,quit,
My Dog Rover,"""Alexa, Launch Digital Rover and feed her.""",You have NASA Mars enabled. Do you want to open it?
My Dog Rover,Yes,"Welcome to NASA Mars. You can ask me questions about Mars like, how big is Mars? Or, give me a curiosity rover update."
My Dog Rover,"""Alexa, Launch Digital Rover and feed her.""",You have NASA Mars enabled. Do you want to open it?
My Dog Rover,quit,
My Dog Rover,quit,
My Dog Rover,"""Alexa, Start Digital Rover and take him for a walk.""",You have Memory Training enabled. Do you want to open it?
My Dog Rover,Yes,Hi! What exercise do you want to do?
My Dog Rover,"""Alexa, Start Digital Rover and take him for a walk.""",I'll tell you 7 digit telephone number twice. You should repeat it. After each success I'll tell you a new one. 6574006. 6574006.
My Dog Rover,quit,
My Dog Rover,quit,
Akinator Safari,"""Alexa, start Akinator Safari.""","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator Safari,quit,
Akinator Safari,"""Alexa, open Akinator Safari.""","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator Safari,quit,
Akinator Safari,quit,
Akinator Safari,"""Alexa, play Akinator Safari.""","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
